Intersection,CrashCount,Latitude,Longitude
MO 1 & US 69,4,39.1861316,-94.54893609999999
CST CHERRY ST & CST E 9TH ST,4,39.1024491,-94.5497626
CST LOWER TRUMAN RD & CST MANCHESTER AVE,4,39.0103961,-94.4958236
ERM SOUTH IS 435 MILE 610 & IS 435,4,39.0986945,-94.4876066
CST TRUMAN RD & RP 5909,4,39.0997265,-94.5785667
CST BEACON AVE & CST E 9TH ST,4,39.1011387,-94.5086635
CST E 110TH TER & CST HOLMES RD,4,38.9271292,-94.58324189999999
CST CLEVELAND AVE & CST E 16TH ST,4,39.0932588,-94.5378781
CST N KANSAS AVE & CST NE 43RD ST,4,39.1715416,-94.54556300000002
CST NW 82ND ST & PVT ETHAN APTS RD,4,39.0997265,-94.5785667
CST N KENWOOD AVE & CST NE 96TH ST,4,39.2675783,-94.5718066
CST E 71ST TER & CST HOLMES RD,4,38.9981184,-94.5799804
CST E 51ST ST & CST GARFIELD AVE,4,39.0340043,-94.5605683
CST MISSOURI AVE & CST WALNUT ST,4,39.1076173,-94.58132770000002
ERM WEST IS 435 MILE 736 & IS 435,4,39.0986945,-94.4876066
CST E 50TH ST & CST WABASH AVE,4,39.0356087,-94.5558114
IS 670 & RP 6071 WJ,4,39.0997265,-94.5785667
CST CENTRAL ST & RP 944962,4,39.0997265,-94.5785667
CST N SUMMIT ST & CST NW 60TH ST,4,39.2031199,-94.59021539999999
ERM NORTH IS 435 MILE 602 & IS 435,4,39.0986945,-94.4876066
CST BUDD PARK ESPLANADE & CST HARDESTY AVE,4,39.10986,-94.5188586
BRIDGE A4998 & US 71,4,39.0966226,-94.5729289
CST TRUMAN RD & RP 282758,4,39.0997265,-94.5785667
CST KARNES BLVD & CST MADISON AVE,4,39.0635938,-94.5977733
CST KANSAS CITY BLVD & CST ROME CIRCLE ENTRANCE,4,39.2959366,-94.7180847
CST W 104TH TER & CST WORNALL RD,4,38.9384899,-94.5967866
IS 70 & RP 1003094,4,39.1139719,-94.6164971
CST E 51ST ST & CST EUCLID AVE,4,39.0340512,-94.56173659999999
CST NW 80TH ST & CST NW PRAIRIE VIEW RD,4,39.2396712,-94.65883579999999
CST BLUE PKWY & RP 286598,4,39.0997265,-94.5785667
CST N HIGHLAND AVE & US 69,4,39.181089,-94.55898789999999
CST N AMBASSADOR DR & CST NW LP COOKINGHAM DR,4,39.3112495,-94.6999611
CST N BOOTH AVE & CST NE 82ND TER SJ,4,39.2415555,-94.4773905
CST E 44TH ST & CST INDIANA AVE,4,39.0460766,-94.54485179999999
CST N CORRINGTON AVE & CST NE SHOAL CREEK PKWY,4,39.2266596,-94.49669519999999
BRIDGE A1697 & IS 435,4,39.1339451,-94.4991332
CST BLUE RIDGE BLVD & CST E 27TH TER,4,39.0732383,-94.4707706
CST COLLEGE AVE & CST E 60TH ST,4,39.0173411,-94.5477655
CST HOLMES ST & CST NE 42ND ST,4,39.1711086,-94.5721087
CST NW 86TH TER & CST NW PRAIRIE VIEW RD,4,39.2510376,-94.6619826
BRIDGE A8733 & IS 435,4,39.1339451,-94.4991332
CST E 8TH ST & CST FOREST AVE,4,39.1040163,-94.56835799999999
CST CHERRY ST & CST E 6TH ST,4,39.1049842,-94.5366905
IS 29 & RP 103613,4,44.0601515,-96.7587425
CST E 30TH ST & CST MONROE AVE,4,39.0712742,-94.54013959999999
CST N ANTIOCH RD & CST NE 39TH TER,4,39.1657069,-94.5490244
IS 435 & RP 227774,4,39.1945658,-94.76269
CST ASKEW AVE & CST E 27TH ST,4,39.07671029999999,-94.5410078
RP 227846 & US 50,4,38.934795,-94.5300736
CST CHERRY ST & CST E 18TH ST,4,39.0907086,-94.548302
BRIDGE A1674 & IS 435,4,39.1339451,-94.4991332
CST BROOKSIDE BLVD & CST W 62ND TER,4,39.0149084,-94.5910763
CST LONGVIEW RD & IS 49,4,38.9149858,-94.5036024
CST E 65TH ST & CST LYDIA AVE,4,39.0094787,-94.57013080000002
CST KANSAS CITY BLVD & CST PARKING GARAGE ACCESS WJ,4,39.08628230000001,-94.5878613
CST E 33RD ST & CST WOODLAND AVE,4,39.0665625,-94.5622641
CST CORRINGTON AVE & CST GREGORY BLVD,4,38.9955758,-94.5042407
CST N BRIGHTON AVE & RP 227502,4,39.0997265,-94.5785667
ERM NORTH IS 29 MILE 84 & IS 29,4,39.2251259,-94.6505079
CST BELLEFONTAINE AVE & CST E 63RD ST,4,39.0122339,-94.55035439999999
CST JACKSON AVE & CST MORRELL AVE,4,39.112011,-94.5327288
CST E 75TH ST & CST OLIVE ST,4,38.9909775,-94.5614281
BRIDGE A0562 & IS 435,4,39.1339451,-94.4991332
CST N BRIGHTON AVE & CST NE 42ND TER,4,39.1705983,-94.5214201
CST BANNISTER RD & CST HARRISON ST,4,38.9553044,-94.57855599999999
BRIDGE A1744 & IS 29,4,39.2251259,-94.6505079
ERM NORTH IS 435 MILE 586 & IS 435,4,39.0986945,-94.4876066
IS 435 & RP 103826,4,39.1945658,-94.76269
CST E 17TH ST & CST OAKLAND AVE,4,39.0898213,-94.4954464
CST NE VIVION RD & PVT VENTURE ENT,4,39.188085,-94.5443071
CST CHARLOTTE ST & CST E 5TH ST,4,39.1099733,-94.57460599999999
CST E 85TH ST & CST E 86TH TER,4,38.9730923,-94.5678303
CST E 23RD ST & CST WOODLAND AVE,4,39.0846524,-94.5613723
CST J C NICHOLS PKWY & CST W 46TH TER,4,39.0432968,-94.5915124
ERM NORTH IS 29 MILE 82 & IS 29,4,39.2251259,-94.6505079
CST CHERRY ST & CST E 99TH ST,4,39.27348730000001,-94.574904
CST E 14TH ST & CST FREMONT AVE,4,39.0947596,-94.5078269
CST E 34TH ST & CST HARRISON ST,4,39.065065,-94.5727861
CST N TULLIS DR & CST N WALLACE DR,4,39.1836586,-94.4814865
CST E 91ST TER & CST JAMES A REED RD,4,38.9580367,-94.49375189999999
CST BROOKSIDE RD & CST W MEYER BLVD,4,39.012226,-94.5916283
MO 350 & RP 286598,4,39.0997265,-94.5785667
CST BROOKLYN AVE & CST E 69TH ST,4,39.0009531,-94.5613795
CST BENNINGTON AVE & CST E 12TH TER,4,39.0964809,-94.505448
CST ROYAL WAY & CST STADIUM DR,4,39.0547179,-94.4862203
CST OLIVE ST & CST SIXTH ST,4,39.1052851,-94.5533588
CST STATE LINE RD & CST W 85TH TER,4,38.9747048,-94.6083421
CST HOLLY ST & CST ROANOKE PKWY,4,39.0462172,-94.6006335
IS 670 & RP 6094 WJ,4,39.0997265,-94.5785667
ERM SOUTH IS 29 MILE 94 & IS 29,4,39.2251259,-94.6505079
ERM SOUTH IS 435 MILE 570 & IS 435,4,39.0986945,-94.4876066
CST E 42ND ST & CST KENWOOD AVE,4,39.0508978,-94.5782991
CST E 26TH ST & CST OAKLEY AVE,4,39.0778073,-94.51787089999999
IS 35 & RP 103747,4,37.9418219,-96.7515814
CST BLUE PKWY & CST HOLLIDAY RD,4,38.9650944,-94.4291942
CST E 9TH ST & CST EWING AVE,3,39.1009847,-94.50295670000001
CST N LONDON AVE & CST N LONDON AVE SJ,3,39.2224236,-94.632628
ERM SOUTH IS 29 MILE 58 & IS 29,3,39.2251259,-94.6505079
CST E 50TH ST & CST WALROND AVE,3,39.0353167,-94.5477202
IS 70 & US 40 EJ,3,39.1065947,-94.57282939999999
PVT ARROWHEAD DR & PVT RED COAT LN,3,39.0469549,-94.4841375
CST N RHODE AVE & CST NW 73RD ST,3,39.226537,-94.6707474
CST BROADWAY BLVD & CST HARLEM RD,3,39.1172917,-94.5885629
CST BARRY RD & RP 5406,3,39.0997265,-94.5785667
CST E 37TH ST & CST EUCLID AVE,3,39.0595799,-94.56043869999999
CST INDEPENDENCE AVE & CST TROOST AVE,3,39.10701359999999,-94.57052499999999
CST E 28TH ST & CST PARK AVE,3,39.0754294,-94.55604780000002
RP 5929 & US 71 SJ,3,39.0187689,-94.5538339
CST N OAK TRFY & CST NE BRIARCLIFF PKWY,3,39.1703398,-94.57674490000001
CST GARFIELD AVE & CST MINNIE ST,3,39.1105391,-94.55688599999999
CST N LEWIS AVE & CST NE 91ST ST,3,39.2571519,-94.4757355
CST W 74TH TER & CST WYANDOTTE ST,3,38.9940589,-94.59177969999999
CST MAIN ST & CST W 7TH ST,3,39.1056778,-94.5872952
CST N CHATHAM AVE & CST NW 62ND TER NJ,3,39.2078681,-94.6201575
CST BENTON BLVD & CST LOCKRIDGE ST,3,39.0758791,-94.54906319999999
CST HICKMAN MILLS DR & CST MARION PARK DR,3,38.9507673,-94.53610330000001
CST HOLMES ST & RP 944963,3,39.0997265,-94.5785667
CST PENNSYLVANIA AVE & CST W 38TH ST,3,39.0581553,-94.5964938
CST HUNTINGTON RD & CST WORNALL RD,3,39.0188624,-94.5929551
CST N SUMMIT ST EJ & CST NW SHOAL CREEK PKWY,3,39.2895558,-94.5794653
CST CHESTNUT AVE & CST E 11TH ST,3,39.100584,-94.5491732
CST N STODDARD AVE & CST NW 82ND ST,3,39.2428762,-94.664125
ERM SOUTH IS 35 MILE 38 & IS 29,3,39.2251259,-94.6505079
CST CHERRY ST & CST N RUSSELL RD,3,39.1659391,-94.5747928
CST E 12TH TER & CST WHITE AVE,3,39.0966515,-94.51232449999999
CST E 72ND TER & CST TROOST AVE,3,38.996036,-94.5754542
CST W 17TH ST & CST WYOMING ST,3,39.0929994,-94.60376389999999
CST BLUE RIDGE CUTOFF & PVT ROYAL WAY,3,39.0421921,-94.4759117
CST CHARLOTTE ST & CST E 14TH ST,3,39.0976616,-94.5740545
BRIDGE L0781 & IS 70,3,39.0726379,-94.52677
CST E 62ND ST & CST INDIANA AVE,3,39.013815,-94.5467795
CST CHESTNUT AVE & CST INDEPENDENCE BLVD,3,39.106223,-94.548283
CST N GREAT MIDWEST DR & CST NE 38TH ST,3,39.1635816,-94.4886532
CST N WAYNE AVE & CST NE 38TH ST,3,39.1629957,-94.5607562
CST N BRIGHTON AVE & RP 277206,3,39.0997265,-94.5785667
CST E 17TH ST & CST KENSINGTON AVE,3,39.09087570000001,-94.5312076
CST E 122ND ST & CST HOLMES RD,3,38.9056372,-94.5848808
CST SWOPE PKWY & RP 982825,3,39.02064,-94.541803
CST N MANCHESTER AVE & CST NE 53RD TER,3,39.1906442,-94.48923429999999
CST E 19TH ST & CST KENSINGTON AVE,3,39.0886741,-94.5313607
CST E 43RD ST & CST WABASH AVE,3,39.0482821,-94.55513800000001
CST E 107TH PL & CST HILLCREST RD,3,38.9306716,-94.5228824
IS 70 & RP 997366,3,39.1139719,-94.6164971
CST E 59TH ST & CST KENSINGTON AVE,3,39.0185883,-94.53542
CST BALTIMORE AVE & CST GREGORY BLVD,3,38.9994573,-94.59032640000001
CST HOLLY ST & CST W 42ND ST,3,39.0516677,-94.6009102
IS 29 & RP 6060 SJ,3,44.0601515,-96.7587425
CST 63RD ST & RP 227754,3,39.0997265,-94.5785667
ERM SOUTH IS 35 MILE 16 & IS 35,3,39.1522183,-94.5598183
CST E 82ND ST & CST OAK ST,3,38.9792653,-94.5855728
CST E 25TH ST & CST MERSINGTON AVE,3,39.080216,-94.53718119999999
ERM NORTH IS 29 MILE 38 & IS 29,3,39.2251259,-94.6505079
ERM NORTH IS 49 MILE 1820 & IS 49,3,35.322275,-94.2916567
IS 29 & IS 435 SJ,3,39.1067182,-94.5304161
BRIDGE A9200 & US 169,3,39.2115143,-94.589467
ERM SOUTH IS 435 MILE 646 & IS 435,3,39.0986945,-94.4876066
CST E 42ND ST & CST SOUTH BENTON AVE,3,39.0499143,-94.55042429999999
BRIDGE A8179 & IS 435,3,39.1339451,-94.4991332
CST E 80TH ST & CST EUCLID AVE,3,38.98204610000001,-94.56463649999999
CST GLADSTONE BLVD & CST SCARRITT AVE,3,39.1150916,-94.53621629999999
CST E 54TH ST & CST OLIVE ST,3,39.0284076,-94.5574046
BRIDGE A7650 & IS 35,3,39.1522183,-94.5598183
CST E 26TH ST & CST SPRUCE AVE,3,39.0782752,-94.5329433
CST BELLEFONTAINE AVE & CST E 49TH ST,3,39.0371624,-94.5487821
CST E 59TH ST & CST WOODLAND AVE,3,39.01963,-94.5649351
CST CHESTNUT AVE & CST E 30TH ST,3,39.0716066,-94.55048930000001
CST CRYSTAL AVE & CST E 12TH ST,3,39.097164,-94.4970398
CST HOLMES RD & RP 279719,3,39.0997265,-94.5785667
ERM EAST IS 435 MILE 728 & IS 435,3,39.0986945,-94.4876066
CST SPRUCE AVE & CST ST JOHN AVE,3,39.1129001,-94.53151629999999
CST E 27TH ST & CST TRACY AVE,3,39.0776402,-94.5683493
CST N SERENE & CST NW 81ST ST,3,39.2410487,-94.66725459999999
CST E 25TH ST & CST ELMWOOD AVE,3,39.0799853,-94.5297556
CST COLLEGE AVE & CST E 64TH ST,3,39.0103578,-94.5481314
CST MERCIER ST & CST W 28TH ST,3,39.0770016,-94.5999219
CST E 67TH ST & CST WALROND AVE,3,39.0049775,-94.54957
CST E 101ST TER & CST HILLCREST RD,3,38.9421743,-94.52238009999999
CST COLLEGE AVE & CST E 38TH ST,3,39.0569721,-94.54543960000001
CST E 44TH ST & CST WOODLAND AVE,3,39.046775,-94.5633646
CST E 46TH ST & CST SOUTH BENTON ST,3,39.0426753,-94.5510381
CST N BRIGHTON AVE & CST NE 37TH ST,3,39.1608693,-94.5215757
CST ELMWOOD AVE & CST GLADSTONE BLVD,3,39.1182571,-94.5277323
CST SUMMIT ST & CST W 81ST ST,3,38.9815696,-94.599384
RP 905478 & SP 69 SJ,3,39.314973,-94.6999653
CST N WINN RD & CST NE 45TH TER,3,39.1764667,-94.531605
CST N DAVIDSON RD & CST N RUSSELL RD,3,39.1666129,-94.56295709999999
IS 635 & RP 1039729 SJ,3,39.0997265,-94.5785667
CST E 9TH ST & CST HARRISON ST,3,39.1031701,-94.5709864
CST E 27TH ST & CST SPRUCE AVE,3,39.0764618,-94.53302959999999
CST NW GLOBAL DR & CST NW TRANSCON DR,3,39.2819337,-94.6900955
CST BLUE RIDGE CUTOFF & CST STADIUM ENTRANCE E DR,3,39.0468439,-94.4756914
CST MCGEE ST & RP 283935,3,38.9974408,-94.5858111
CST E 7TH ST & CST PROSPECT AVE,3,39.0369667,-94.5545822
CST N SEATTLE AVE & US 69,3,39.1938308,-94.50871049999999
CST CEDAR AVE & CST NE COOKINGHAM DR,3,39.26859899999999,-94.45413339999999
CST E 36TH ST & CST HOLMES ST,3,39.0616393,-94.57647639999999
CST N PRATHER RD & CST NE PARVIN RD NJ,3,39.168743,-94.5108184
CST ELMWOOD AVE & CST WINDSOR AVE,3,39.1138061,-94.5279686
ERM SOUTH IS 435 MILE 682 & IS 435,3,39.0986945,-94.4876066
CST LAKESIDE DR & CST OLDHAM RD,3,38.9833706,-94.5080501
CST BRISTOL TER & CST E 107TH ST,3,38.9300922,-94.4965557
CST 155TH ST & PVT OUTER RD,3,39.3170641,-94.5851203
PVT CHARLOTTE ST & PVT E 93RD TER,3,38.9581443,-94.5809708
CST EIGHTH ST & CST SPRUCE AVE,3,39.0777199,-94.532989
CST E 59TH ST & CST FOREST AVE,3,39.019911,-94.57304289999999
CST N BRIGHTON AVE & RP 103682,3,39.0997265,-94.5785667
CST E 85TH ST & CST OLIVE ST,3,38.9727809,-94.5604511
CST TERRACE ST & CST W 76TH ST,3,38.990891,-94.60577459999999
CST ILLINOIS AVE & CST TRUMAN RD,3,39.0963998,-94.5833556
CST E 43RD ST & CST HAWTHORNE AVE,3,39.0448,-94.463269
CST E 79TH ST & CST MANCHESTER AVE,3,38.9809948,-94.497307
CST DONNELLY AVE & CST GREENWOOD RD,3,38.9162286,-94.4943189
CST CHESTNUT AVE & CST E 42ND ST,3,39.0499527,-94.5515775
CST E 83RD ST & CST HILLCREST RD,3,38.9747567,-94.5208147
CST AMITY AVE & RP 905163,3,39.0997265,-94.5785667
CST AGNES AVE & CST E 35TH ST,3,39.06249469999999,-94.5486052
IS 29 & RP 6028,3,44.0601515,-96.7587425
CST N COSBY AVE & CST NW 79TH ST,3,39.2381005,-94.6467704
CST E 29TH ST & CST VINE ST,3,39.073884,-94.5642132
CST SWOPE PKWY & RP 279018,3,39.02064,-94.541803
CST CYPRESS AVE & CST E 25TH ST,3,39.0800182,-94.5307859
CST E 53RD ST & CST MERSINGTON AVE,3,39.0296317,-94.53997129999999
ERM NORTH IS 435 MILE 698 & IS 435,3,39.0986945,-94.4876066
CST E 108TH ST & CST HOLMES RD,3,38.9320986,-94.5828818
ERM WEST IS 70 MILE 96 & IS 70,3,39.0726379,-94.52677
CST SOUTHWEST BLVD & IS 35,3,39.0712765,-94.6083207
CST DENVER AVE & CST E 40TH ST,3,39.0529342,-94.52348239999999
CST BLUE RIDGE BLVD & CST RUSKIN WAY,3,38.9203888,-94.4976145
CST ROANOKE RD & CST SOUTHWEST BLVD,3,39.0733311,-94.60612499999999
CST N CHARLOTTE ST & CST NE COOKINGHAM DR,3,39.30372759999999,-94.5693041
CST E 23RD ST & PVT TELEVISION PL,3,39.08153799999999,-94.4869133
CST E 59TH ST & CST MICHIGAN AVE,3,39.0195895,-94.5637734
CST BLUE RIVER RD & CST RED BRIDGE TER,3,38.92145259999999,-94.5669791
CST E 62ND ST & CST THE PASEO,3,39.0139629,-94.57041509999999
CST E 8TH ST & CST MCGEE ST,3,39.1044013,-94.5795232
IS 70 & RP 227686,3,39.1139719,-94.6164971
BRIDGE A4173 & CST HEART OF AMERICA BRDG,3,38.9874079,-94.52672179999999
CST LINWOOD BLVD & CST LISTER AVE,3,39.0673043,-94.5288909
CST NW BARRY RD & EOR 29,3,39.2468075,-94.6569937
CST GLADSTONE AVE & CST INDEPENDENCE BLVD,3,39.1061472,-94.5459806
CST E 116TH ST & CST WINCHESTER AVE,3,38.9132433,-94.5105482
CST E 75TH ST & CST PARK AVE,3,38.9909515,-94.5607386
CST N FLINTLOCK RD & CST NE 92ND ST,3,39.2588122,-94.4650882
CST N HELENA AVE & CST NW 91ST TER,3,39.2606086,-94.6467582
CST OAKLEY AVE & CST PALOMA AVE,3,39.0694779,-94.51825509999999
CST BANNISTER RD & CST WALNUT WOODS DR,3,38.9448385,-94.41481259999999
ERM EAST IS 435 MILE 742 & IS 435,3,39.0986945,-94.4876066
ERM SOUTH IS 35 MILE 00 & IS 35,3,39.1522183,-94.5598183
CST CHESTNUT CIR & CST CHESTNUT CIR,3,38.969243,-94.5836057
CST N OAK TRFY & CST NASHUA RD,3,39.2947399,-94.5754226
CST N PALMER AVE & CST NE 53RD TER,3,39.1905799,-94.490434
IS 35 & IS 435,3,37.9418219,-96.7515814
CST E 39TH ST NJ & CST EUCLID AVE,3,39.0954002,-94.5584835
CST GREGORY BLVD & CST MC GEE ST,3,38.9992557,-94.5856981
CST SCARRITT AVE & CST VAN BRUNT BLVD,3,39.1145101,-94.5256055
CST N WILLOW AVE & CST NE 104TH ST,3,39.2810078,-94.44861829999999
CST N FLAGOR RD & CST NE 81ST ST,3,39.240445,-94.572873
CST MAIN ST & CST OK ST,3,39.0849099,-94.5838305
CST LEES SUMMIT RD & CST NW LAKEWOOD BLVD,3,38.9979196,-94.3893848
ERM EAST IS 470 MILE 14 & IS 470,3,38.9385182,-94.4986725
CST NE 38TH ST & CST RANDOLPH RD,3,39.1635974,-94.4945398
CST N PLEASANT AVE & CST NE 41ST ST,3,39.1765158,-94.4250253
CST PENN VALLEY DR & CST W 31ST ST,3,39.069596,-94.5934436
CST E 19TH ST & CST ELMWOOD AVE,3,39.0885979,-94.52915449999999
ERM WEST IS 70 MILE 52 & IS 70,3,39.0726379,-94.52677
IS 35 & RP 905478,3,37.9418219,-96.7515814
RT W & US 71,3,39.0966226,-94.5729289
IS 435 & RP 5430,3,39.1945658,-94.76269
CST E 25TH ST & CST PERSHING RD,3,39.0816301,-94.57853399999999
ERM SOUTH IS 435 MILE 608 & IS 435,3,39.0986945,-94.4876066
CST BRUSH CREEK BLVD & CST VIRGINIA AVE,3,39.0434237,-94.56932599999999
CST N CHESTNUT AVE & CST N CHESTNUT TRFY,3,39.1238866,-94.5472706
CST E 57TH ST & CST HOLMES ST,3,39.0237226,-94.57865489999999
CST N BEACON AVE & CST NE 48TH ST,3,39.1816261,-94.5066064
CST E 16TH ST & CST OAK ST,3,39.094382,-94.5788275
CST INDEPENDENCE BLVD & CST MONTGALL AVE,3,39.1062572,-94.54932079999999
CST PENN VALLEY DR & CST WEST PENNWAY DR,3,39.080317,-94.59164709999999
ERM WEST IS 435 MILE 722 & IS 435,3,39.0986945,-94.4876066
CST SW 139TH ST & CST SW SAMPSON RD,3,38.8691784,-94.4438021
CST N CONANT AVE & CST NW BARRY RD,3,39.2469843,-94.67498909999999
BRIDGE A1686 & IS 435,3,39.1339451,-94.4991332
BRIDGE A6255 & RP 5468,3,39.0997265,-94.5785667
CST NINTH ST & CST STATE LINE RD,3,38.9731866,-94.6081434
CST BLUE PKWY & CST WESTRIDGE RD,3,38.9741326,-94.44171329999999
CST E 26TH ST & CST HARRISON ST,3,39.0795126,-94.57215479999999
CST INTERNATIONAL CIR & CST ROME CIRCLE EXIT,3,39.2957414,-94.7177456
IS 35 & RP 282760,3,37.9418219,-96.7515814
CST E 47TH TER & CST TROOST AVE,3,39.04051219999999,-94.573022
CST BARRY RD EJ & MO 152,3,39.2549704,-94.6047934
CST HARDESTY AVE & CST SAIDA ST,3,39.1178831,-94.5183914
CST E 90TH TER & CST JAMES A REED RD,3,38.9609931,-94.493618
IS 70 NJ & US 71,3,39.0966226,-94.5729289
CST DERAMUS AVE & CST SOUTHERN RD,3,39.139562,-94.5176717
CST BRUSH CREEK BLVD & CST TRACY AVE,3,39.0434708,-94.5704987
CST 46TH TER & CST BLUE RIDGE BLVD,3,39.0374907,-94.4372712
CST W 11TH ST & CST WASHINGTON ST,3,39.1010879,-94.5900039
CST LEES SUMMIT RD & CST NW ESS RD,3,38.9920877,-94.3998922
CST E 28TH ST & CST WALROND AVE,3,39.0745994,-94.5460717
BRIDGE L0702 & IS 29,3,39.2251259,-94.6505079
ERM NORTH IS 35 MILE 44 & IS 35,3,37.9418219,-96.7515814
ERM NORTH IS 29 MILE 26 & IS 29,3,39.2251259,-94.6505079
CST 63RD ST & RP 103869,3,39.0997265,-94.5785667
ERM SOUTH IS 29 MILE 142 & IS 29,3,39.2251259,-94.6505079
ERM NORTH IS 435 MILE 694 & IS 435,3,39.0986945,-94.4876066
CST E 33RD ST & CST HIGHLAND AVE,3,39.0666046,-94.56338699999999
CST STARLIGHT RD & CST ZOO DR,3,39.0093279,-94.532529
CST E 56TH ST & CST WABASH AVE,3,39.024767,-94.5564423
CST SOUTHWEST BLVD & CST WYANDOTTE ST,3,39.0896651,-94.5860608
ERM WEST IS 70 MILE 76 & IS 70,3,39.0726379,-94.52677
CST SAIDA ST & CST WHEELING AVE,3,39.1176537,-94.5102163
CST E 84TH ST & CST THE PASEO,3,38.9738178,-94.5673522
CST PEERY AVE & CST WHITE AVE,3,39.0984697,-94.5115386
CST W 84TH TER & CST WORNALL RD,3,38.9760107,-94.59499640000001
MO 150 & WOR 49,3,39.0440868,-94.5644825
MO 9 & RP 982807,3,39.0997265,-94.5785667
CST 79TH ST & CST N CHURCH RD,3,39.2347499,-94.46326719999999
CST BERKLEY PKWY & CST HEART OF AMERICA BRDG,3,39.1151219,-94.5726996
ERM NORTH IS 435 MILE 550 & IS 435,3,39.0986945,-94.4876066
CST BROOKLYN AVE & CST E 24TH TER,3,39.0819924,-94.5568955
CST COLLEGE AVE & CST E 41ST ST,3,39.0515478,-94.5457203
CST ROANOKE PKWY & PVT W 48TH PL,3,39.040128,-94.5974243
CST NW LP COOKINGHAM DR & CST PARIS ST,3,39.3025047,-94.7140461
CST E 107TH ST & CST E 108TH TER,3,38.9304674,-94.5058557
CST W 66TH TER & CST WARD PKWY,3,39.0085643,-94.602813
RP 228275 & US 40,3,39.0685683,-94.4999723
CST BELLEVIEW AVE & CST W 101ST TER,3,38.9450062,-94.6034845
CST E 34TH ST & CST OLIVE ST,3,39.0645305,-94.55543589999999
CST COLLEGE AVE & CST E 68TH ST,3,39.0031143,-94.5484984
CST E 51ST ST & CST FOREST AVE,3,39.0344166,-94.57218750000001
CST VIEW HIGH DR & RP 904345,3,38.9397091,-94.4481981
CST N OVERLAND DR WJ & CST NW 72ND ST,3,39.2250138,-94.6029724
CST PENNSYLVANIA AVE & CST W 9TH ST,3,39.1038469,-94.5909745
IS 29 & RP 227557,3,44.0601515,-96.7587425
CST CAMPBELL ST & CST E 85TH ST,3,38.9737175,-94.5788663
CST NE 77TH TER & CST TROOST AVE,3,39.2346436,-94.5387023
CST N PLATTE PURCHASE DR & RP 277191,3,39.2615368,-94.6026574
CST E 99TH ST & CST HARRISON CIR,3,38.9480145,-94.57595850000001
BRIDGE A6270 & RP 5467,3,39.0997265,-94.5785667
ERM NORTH IS 29 MILE 114 & IS 29,3,39.2251259,-94.6505079
CST 27TH ST & CST BLUE RIDGE BLVD,3,39.07420159999999,-94.4707143
CST SPRUCE AVE & CST TOWERS RD,3,39.0506577,-94.53414839999999
RP 903060 & US 169,3,39.2115143,-94.589467
CST MADISON AVE & CST W 136TH ST,3,38.8815202,-94.6056756
CST NORLEDGE AVE & CST WHEELING AVE,3,39.1157985,-94.5103929
CST E 42ND ST & CST WOODLAND AVE,3,39.0503828,-94.563148
CST MADDI AVE & CST THE PASEO,3,38.9762569,-94.56723939999999
CST CHESTNUT AVE & CST E 13TH ST,3,39.097455,-94.5493288
CST MC GEE ST & CST MINOR DR,3,38.9173945,-94.5904929
CST E 79TH TER & CST HOLMES RD,3,38.9838338,-94.5807033
RP 997366 & US 71,3,39.0966226,-94.5729289
CST NW BARRY RD & CST SCHOOL ACCESS RD,3,39.0733295,-94.3727881
ERM NORTH IS 435 MILE 588 & IS 435,3,39.0986945,-94.4876066
EOR 29 & RP 283934,3,39.0997265,-94.5785667
CST E 68TH TER & CST PROSPECT AVE,3,39.0025742,-94.5566853
IS 435 & RP 5404,3,39.1945658,-94.76269
CST N KLAMM RD & CST NW 64TH ST,3,39.2106212,-94.65840209999999
CST NW LP COOKINGHAM DR & RP 5494,3,39.3112495,-94.6999611
ERM SOUTH IS 29 MILE 164 & IS 29,3,39.2251259,-94.6505079
CST E 29TH ST & CST WAYNE AVE,3,39.073884,-94.5642132
CST PENNSYLVANIA ST & CST W 20TH ST,3,39.0893537,-94.5915782
RP 279398 & US 169,3,39.2115143,-94.589467
CST CYPRESS AVE & CST E 26TH ST,3,39.0782091,-94.5308721
ERM NORTH IS 435 MILE 352 & IS 435,3,39.1945658,-94.76269
CST N DAVIDSON RD & RP 5420,3,39.0997265,-94.5785667
CST COLLEGE AVE & CST E 44TH ST,3,39.04612170000001,-94.5460057
CST BROADWAY & CST W 44TH ST,3,39.0480044,-94.5970923
CST E 12TH ST & CST NORTON AVE,3,39.098266,-94.5346508
CST COLLEGE AVE & CST SWOPE PKWY,3,39.02064,-94.541803
CST CHESTNUT AVE & CST E 24TH TER,3,39.0817139,-94.54995459999999
BRIDGE A1617 & US 169,3,39.2115143,-94.589467
CST BANNISTER RD & RP 1091586,3,39.0997265,-94.5785667
ERM WEST IS 470 MILE 24 & IS 470,3,38.9385182,-94.4986725
CST E 9TH ST & CST FULLER AVE,3,39.1010849,-94.5064001
CST BLUE RIVER RD & CST CHESTNUT DR,3,38.9490263,-94.5581703
CST W 135TH ST EJ & MO 150,3,38.8580261,-94.5280586
CST LOCKRIDGE ST & CST WALROND AVE,3,39.0084265,-94.5493947
ERM SOUTH IS 435 MILE 678 & IS 435,3,39.0986945,-94.4876066
CST E 39TH ST & CST MERSINGTON AVE,3,39.054947,-94.53861359999999
CST 27TH ST & CST STARK AVE,3,38.9221757,-94.4899144
CST BROOKLYN AVE & CST E 30TH ST,3,39.0718404,-94.5573836
